Date,A,ABBV,ABC,ABT,AET,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PDCO,PFE,PKI,PRGO,REGN,RMD,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
2017-12-04,66.093666,94.541832,87.079636,54.449608,178.213333,166.175049,225.80000299999998,111.75,177.34936499999998,224.22235099999997,64.09835799999999,217.423187,317.399994,62.062767,24.9,60.109238,102.610001,69.790001,204.062531,98.279999,229.711365,99.788513,92.681107,61.93,68.160004,30.83,113.800003,72.59369699999999,83.979584,41.849998,71.209999,251.87333700000002,159.300003,213.44999700000002,93.68,101.269997,369.950012,138.125519,157.91000400000001,84.947784,152.751297,79.42063900000001,55.26256600000001,606.799988,37.439999,37.034882,35.728996,69.718674,86.098709,378.369995,83.262276,151.89984099999998,181.74366799999999,106.169647,220.68931600000002,109.559998,138.78999299999998,194.669998,65.662872,114.59063,70.903435
2017-12-05,65.684578,94.73048399999999,85.555595,54.529228,178.20336899999998,163.566422,227.36000099999998,108.900002,177.329514,222.76709,63.868896,217.57217400000002,319.869995,61.6157,24.940001000000002,59.449238,102.559998,70.089996,204.072525,99.730003,231.86109900000002,97.429192,92.60122700000001,60.93,67.839996,31.23,113.050003,72.792343,82.933205,41.889998999999996,71.099998,252.931625,159.779999,211.059998,93.709999,101.0,369.5,138.781326,155.220001,85.42423199999999,150.35661299999998,80.464729,54.820229000000005,612.25,37.41,36.061848,35.302944000000004,69.299042,83.385056,372.339996,84.03939799999999,151.570847,182.162994,105.859909,219.363693,109.260002,138.360001,194.259995,65.52305600000001,115.259293,70.733711
2017-12-06,65.744446,93.727676,85.65520500000001,54.39984499999999,178.412796,167.270264,233.00999500000003,109.41999799999999,174.897903,221.98960899999997,63.569607,217.423187,314.660004,60.57254399999999,25.24,58.828644,102.16999799999999,69.58000200000001,204.162506,98.510002,234.04083300000002,96.951355,92.391541,69.199997,68.57,30.530001000000002,113.360001,72.792343,82.813614,41.439999,67.58000200000001,249.89652999999998,159.990005,213.979996,93.790001,101.010002,379.040009,140.162476,155.509995,84.689705,150.1371,81.041466,53.42440799999999,615.97998,36.990002000000004,34.56258,35.233585,69.478882,82.187851,375.130005,84.866348,151.301651,183.58076499999999,107.568459,219.21420299999997,111.040001,137.279999,195.199997,65.4132,115.54871399999999,70.853523
2017-12-07,66.56263,93.56881,85.59543599999999,54.429703,178.34298700000002,164.153854,241.38000499999998,106.779999,172.654861,222.91659500000003,63.370079000000004,217.064407,319.570007,61.436871,25.040001,57.626854,102.730003,69.940002,205.952087,100.900002,238.77023300000002,96.184822,92.541313,67.139999,67.410004,31.200001,117.449997,72.226212,84.76686099999999,41.68,67.57,253.490723,159.779999,214.669998,94.83000200000001,100.91999799999999,383.77999900000003,139.119156,155.259995,85.235641,149.678116,80.116699,53.837256999999994,620.150024,37.369999,34.959736,35.174133000000005,70.048386,82.676712,373.609985,85.45416999999999,150.693497,185.338013,110.24616999999999,219.42349199999998,111.959999,138.779999,196.470001,64.90387700000001,114.55070500000001,71.52241500000001
2017-12-08,67.231148,95.266632,86.362434,54.379940000000005,182.232361,167.07113600000002,238.42999300000002,114.459999,174.093979,224.122681,63.898830000000004,218.92800899999997,325.769989,62.013088,25.77,58.011028,106.089996,70.41999799999999,209.921173,101.339996,226.531754,96.652702,93.040565,67.709999,68.150002,32.07,118.029999,73.716026,84.547623,42.689999,67.900002,256.07653799999997,160.570007,217.649994,96.58000200000001,101.349998,379.609985,139.69546499999998,156.259995,85.811348,152.23246799999998,80.613884,54.623631,623.1900019999999,38.669998,35.217892,35.411934,70.967575,85.400337,380.77999900000003,86.051964,151.471146,187.66433700000002,111.465134,223.17109700000003,111.980003,143.610001,199.28999299999998,64.814003,113.153503,71.762024
2017-12-11,66.85199,95.78293599999999,86.432167,54.678513,181.075531,172.00958300000002,233.66000400000001,111.900002,175.503326,225.28889500000002,63.988613,217.562698,328.02999900000003,62.60918,25.5,59.340881,108.0,70.129997,209.11135900000002,99.699997,228.42152400000003,96.66265899999999,93.070518,69.510002,68.389999,32.900002,118.18,75.364754,84.677177,43.82,68.32,252.622131,159.699997,214.11000099999998,97.25,101.68,373.549988,140.241974,155.78999299999998,86.029724,153.46971100000002,80.812752,55.380516,624.669983,39.490002000000004,35.257603,35.877617,70.747765,85.390366,381.320007,86.121712,152.248795,189.19194,110.88563500000001,222.03486600000002,111.18,141.679993,197.759995,64.933838,113.283249,71.652199
2017-12-12,66.911858,95.614143,87.478081,55.434898,180.836182,171.123459,234.36999500000002,113.599998,174.937592,228.01007099999998,64.158211,218.240387,327.75,62.867481000000005,25.610001,59.360577,109.040001,70.360001,208.431503,100.860001,229.63137799999998,96.57306700000001,93.579758,70.400002,68.559998,33.400002,115.57,75.573326,86.152069,43.57,67.809998,254.229538,159.270004,212.63999900000002,95.400002,101.650002,370.48999,141.69268799999998,156.020004,86.069435,154.208069,81.538651,56.098082999999995,625.01001,39.290001000000004,35.535614,36.244225,71.05749499999999,85.719597,381.72000099999997,85.523911,153.20588700000002,189.19194,112.34439099999999,221.755783,111.449997,140.91000400000001,197.5,64.90387700000001,113.31318700000001,72.111458
2017-12-13,66.5327,96.656662,88.135513,54.797943000000004,178.622223,168.504883,235.63000499999998,113.540001,176.049194,231.30935699999998,64.567245,218.190552,330.709991,63.056248,25.709999,59.665955000000004,108.199997,69.660004,207.871643,101.190002,224.16206400000002,96.702477,94.009117,71.300003,68.57,33.369999,115.400002,76.060005,87.288139,43.68,68.699997,255.82695,158.199997,214.55000299999998,98.099998,102.220001,371.079987,141.980835,156.259995,87.24071500000001,154.866623,81.459099,55.940811,626.3900150000001,39.529999,35.734196000000004,36.303669,71.247322,85.81935899999999,386.670013,84.696976,152.84697,191.168823,113.783165,223.60965,112.41999799999999,144.800003,197.199997,65.97245799999999,113.293221,72.2612
2017-12-14,66.363075,95.614143,88.962273,54.469513,178.003922,170.19751000000002,233.80000299999998,113.089996,173.607651,226.38532999999998,64.62710600000001,218.02113300000002,323.549988,61.724982999999995,25.620001000000002,59.449238,108.239998,68.57,203.582642,99.019997,224.83197,96.682571,92.71106,69.029999,69.019997,32.959998999999996,114.309998,74.339996,85.853111,42.959998999999996,68.690002,250.206024,155.25,210.850006,95.970001,101.470001,360.559998,140.748718,155.83999599999999,85.860985,156.852203,81.369606,55.524448,629.929993,40.009997999999996,34.870377000000005,36.12532,70.76775400000001,83.843979,383.119995,83.620949,150.882919,188.171188,112.833977,220.519867,109.769997,142.529999,193.979996,65.563004,112.594627,71.642227
2017-12-15,67.46064799999999,96.755951,92.807243,55.235847,179.21061699999998,170.93428,233.55000299999998,115.760002,175.711746,225.47828700000002,65.175812,220.70193500000002,327.940002,62.00315500000001,25.780001000000002,62.246849,109.410004,69.41999799999999,204.092514,94.860001,229.271423,98.54414399999999,93.859344,70.519997,71.550003,34.299999,114.220001,75.57,88.15514399999999,43.529999,70.160004,253.23113999999998,156.600006,216.55000299999998,96.410004,102.059998,369.869995,141.553574,159.059998,85.900688,162.240265,83.030212,55.75246,639.9400019999999,40.52,36.240565999999994,36.858532000000004,72.06660500000001,86.298241,388.950012,84.975945,153.784134,192.118073,113.343544,221.08799700000003,111.870003,145.860001,196.559998,66.39190699999999,115.00978899999998,71.84189599999999
2017-12-18,67.510536,97.490685,92.040245,56.131565,176.85703999999998,170.167633,235.47000099999997,116.089996,174.818497,226.28566,65.295517,220.97099300000002,325.950012,61.993221,25.780001000000002,61.45879,108.040001,68.980003,206.292007,97.93,224.03207400000002,98.285324,94.21880300000001,71.07,73.379997,33.860001000000004,114.91999799999999,75.129997,89.380913,43.360001000000004,70.160004,245.98284900000002,157.300003,217.289993,93.559998,102.480003,371.899994,140.897781,161.46000700000002,85.444092,159.905441,82.96060899999999,55.732631999999995,642.98999,41.669998,36.449073999999996,36.789173,73.095703,86.17851999999999,383.390015,85.38443000000001,155.020401,193.417038,113.02381100000001,221.935181,110.779999,145.440002,197.720001,66.561684,114.201408,72.510788
2017-12-19,67.600334,97.222603,93.424835,56.529658999999995,178.313065,168.833466,235.05000299999998,115.720001,175.543015,227.252533,65.624741,220.57237200000003,327.019989,61.158699,25.49,62.069534,107.059998,68.629997,207.211792,100.940002,223.85209700000001,99.031944,94.23877,71.800003,73.660004,33.139998999999996,114.32,74.349998,88.523872,43.490002000000004,71.489998,244.76481600000002,157.389999,214.74000499999997,95.019997,101.260002,367.350006,140.87789899999999,163.949997,86.069435,159.616089,81.57843000000001,55.74254200000001,635.070007,41.240002000000004,37.163959999999996,36.600914,73.775101,85.689667,385.72000099999997,85.802887,154.791077,193.73678600000002,112.943878,221.30726600000003,110.699997,145.149994,198.080002,66.511742,121.13752,72.68051899999999
2017-12-20,67.251114,96.71624,93.375031,56.748615,179.061035,164.990219,233.649994,118.349998,175.781219,227.182755,65.135902,218.240387,333.47000099999997,60.801044,25.370001000000002,62.512817000000005,108.269997,68.519997,205.982086,102.949997,224.582001,98.593925,94.47841600000001,71.75,73.989998,32.619999,114.150002,74.010002,86.152069,43.439999,71.099998,244.76481600000002,158.679993,216.440002,94.029999,100.32,367.209991,140.261841,163.029999,85.10659799999999,160.284592,80.922134,55.623585,626.659973,41.220001,36.250496000000005,36.12532,73.585274,86.328171,382.890015,85.254906,154.312531,192.138031,112.684097,221.646149,110.790001,145.119995,196.059998,66.062347,120.937927,72.59066
2017-12-21,67.37084200000001,97.212677,92.627945,56.65904200000001,180.237808,166.90188600000002,218.75999500000003,118.239998,175.354446,224.351944,64.37769300000001,217.034515,322.519989,61.099087,25.139999,61.744461,107.879997,67.889999,204.472443,102.589996,221.742371,98.70343000000001,93.679611,71.900002,74.459999,34.52,113.300003,73.019997,87.537277,43.25,71.160004,243.18736299999998,157.279999,214.57000699999998,96.360001,100.139999,361.329987,140.162476,161.380005,84.977562,159.03736899999998,81.02158399999999,56.109337,618.429993,41.959998999999996,36.051918,35.907345,73.215591,86.97665400000001,384.140015,84.667084,153.634598,190.978973,114.672409,220.95842000000002,110.709999,148.820007,194.520004,65.4132,119.71038100000001,72.161369
2017-12-22,67.20121800000001,97.510536,92.100014,56.65904200000001,179.46991,164.183731,223.11999500000002,118.779999,175.09638999999999,224.870255,64.567245,216.486404,319.5,60.56260699999999,25.1,61.557301,106.33000200000001,67.379997,203.342697,102.160004,219.772614,98.793022,93.320145,71.980003,74.529999,34.380001,112.489998,72.709999,88.782974,43.369999,71.010002,244.605072,157.649994,215.72000099999997,95.809998,99.379997,363.160004,139.228455,160.720001,84.441551,158.089462,81.081238,55.871418000000006,614.77002,42.049999,35.992344,35.808258,72.985802,86.807053,381.0,84.7966,153.674469,190.26951599999998,114.962158,219.274002,110.910004,149.970001,193.78999299999998,65.73278,119.880043,71.871841
