Date,AEE,AEP,AES,AWK,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EXC,FE,LNT,NEE,NI,NRG,PCG,PEG,PNW,PPL,SCG,SO,SRE,WEC,XEL
2018-02-07,53.189999,63.829997999999996,10.48,77.959999,41.808174,26.08626,72.928497,98.420692,73.522736,74.564774,59.689999,56.38685600000001,72.769997,35.813019,30.809998999999998,37.5,147.038025,22.895,25.360001,39.48,47.245135999999995,75.160004,29.820663,36.66,42.775878999999996,104.089996,59.31981700000001,42.459998999999996
2018-02-08,52.59,63.380001,10.06,76.059998,41.421428999999996,25.581554,72.483566,97.647362,73.44367199999999,74.039673,58.07,55.61375400000001,72.019997,35.6446,30.639999,37.139998999999996,144.257919,22.51,24.0,38.240002000000004,46.284386,74.339996,29.081796999999998,35.599998,42.835097999999995,103.360001,58.963062,42.439999
2018-02-09,55.419998,64.720001,10.2,77.940002,42.432919,26.224804,73.541504,100.195374,75.202682,76.17971,58.939999,56.515708999999994,74.129997,36.516399,31.290001,38.419998,147.047974,23.09,24.59,38.57,46.789524,76.290001,29.613778999999997,36.299999,43.752995,106.110001,60.548621999999995,43.349998
2018-02-12,55.07,64.800003,10.27,77.91999799999999,42.522166999999996,26.452415000000002,74.411583,100.383751,75.904312,76.685005,60.060001,57.021193999999994,74.629997,36.823505,31.5,38.48,148.934464,23.110001,24.719998999999998,39.34,47.165896999999994,76.730003,30.007841,35.66,44.098438,106.620003,60.727001,43.759997999999996
2018-02-13,55.25,65.58000200000001,10.32,78.769997,42.690746000000004,26.492001000000002,74.223724,101.335541,76.17113499999999,77.029999,60.169998,57.110401,75.050003,36.664997,32.099998,38.630001,149.996872,23.129998999999998,24.610001,39.830002,47.581897999999995,76.82,30.24428,36.02,44.039219,106.809998,61.110001000000004,43.959998999999996
2018-02-14,54.68,65.300003,10.27,78.33000200000001,42.542,26.190001000000002,73.501953,100.36393000000001,74.59000400000001,75.889999,59.240002000000004,57.070755000000005,73.980003,36.599998,31.950001,38.110001000000004,149.013901,22.74,24.799999,39.080002,47.165896999999994,76.089996,29.820663,36.48,43.012756,105.470001,60.139998999999996,43.220001
2018-02-15,56.259997999999996,66.68,10.52,79.709999,43.740002000000004,26.76,74.569778,102.26750200000001,76.199997,77.110001,60.09,58.051998,76.309998,37.5,32.790001000000004,39.049999,153.332993,23.370001000000002,25.26,39.959998999999996,48.146460999999995,78.059998,30.638341999999998,37.209998999999996,43.98,107.980003,61.32,44.189999
2018-02-16,56.32,67.260002,10.45,80.5,44.200001,26.91,74.94549599999999,105.220001,76.699997,77.769997,61.049999,58.597134,76.720001,37.779999,33.029999,39.75,154.941498,23.48,25.219998999999998,40.400002,48.958641,78.690002,30.983147,37.709998999999996,43.93,109.010002,61.919998,44.68
2018-02-20,55.080002,66.370003,10.4,79.849998,43.360001000000004,26.73,73.907333,103.199997,75.690002,76.360001,60.310001,57.655533,75.43,37.68,32.799999,39.139998999999996,152.717392,23.02,25.690001000000002,40.009997999999996,48.819977,77.199997,30.372351000000002,36.939999,43.470001,107.540001,60.900002,44.119999
2018-02-21,54.400002,65.58000200000001,10.23,78.849998,43.02,26.23,72.710976,101.900002,75.33000200000001,75.470001,59.09,56.852699,74.440002,37.060001,32.759997999999996,38.619999,150.681961,22.799999,25.0,39.790001000000004,48.067223,76.099998,29.663038,36.290001000000004,42.919998,105.43,60.119999,43.700001
