Date,AFL,AIG,AIZ,AJG,ALL,AMG,AMP,AON,AXP,BAC,BBT,BEN,BHF,BK,BLK,BRK.B,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,ETFC,FITB,GS,HBAN,HIG,ICE,IVZ,JPM,KEY,L,LNC,LUK,MCO,MET,MMC,MS,MTB,NAVI,NDAQ,NTRS,PBCT,PFG,PGR,PNC,PRU,RE,RF,RJF,SCHW,SPGI,STI,STT,SYF,TMK,TROW,TRV,UNM,USB,WFC,WLTW,XL,ZION
2017-11-28,86.269997,59.501118000000005,99.322731,65.845795,100.017723,196.320679,160.91378799999998,139.584595,94.94500699999999,27.419827,47.199413,41.948761,58.009997999999996,52.909317,488.00927699999994,,73.402222,150.83377099999998,122.150856,38.595215,73.259682,80.544083,140.511581,89.358932,67.332741,46.310001,29.08741,237.99194300000002,13.863581,56.172321,69.155197,35.678867,100.834717,18.387468,50.047771000000004,74.51718100000001,26.408274,150.482452,52.21479,83.249825,50.180679,162.96138,12.152705000000001,77.959366,95.878334,18.545359,68.985321,51.682449,135.009811,111.90203899999999,223.85995499999999,15.842101999999999,86.79632600000001,47.0494,165.388611,58.711998,92.74176,34.359553999999996,87.384872,99.196053,132.296432,54.999165000000005,52.725826,55.240531999999995,158.84288,38.792145,47.904896
2017-11-29,87.190002,59.97855799999999,101.06156899999999,65.63826800000001,101.45053100000001,198.31753500000002,162.71443200000002,140.113251,96.260368,28.054729,48.778355,42.903725,59.439999,54.183997999999995,495.689758,,74.736809,151.898575,120.369156,40.476208,73.871414,83.194672,143.13551299999997,90.573616,68.70668,47.779999,30.301043,240.68438700000002,14.369695000000002,57.123557999999996,69.60393499999999,35.777977,103.192444,18.914814,50.267497999999996,76.229996,26.527813000000002,149.44519,53.107346,83.229912,51.096676,167.691376,12.513580000000001,78.178299,97.82,19.090519,70.452667,51.359314000000005,139.03981000000002,114.91703799999999,221.601578,16.406477,88.152519,48.326939,164.291534,60.959442,94.275177,35.216301,88.942284,100.707611,133.808289,56.184189,54.456168999999996,56.343952,158.514038,39.299038,49.299510999999995
2017-11-30,87.639999,59.640373,100.226929,65.439461,102.147041,198.35746799999998,162.386139,139.863892,97.366463,28.064691999999997,49.076267,43.12257,58.790001000000004,54.51263,496.056,,75.194946,151.37115500000002,123.13247700000001,40.506065,74.228996,83.015305,144.791214,91.599129,70.289688,48.139998999999996,30.350784,246.946808,14.290304,57.163364,71.249298,35.847351,103.97834,18.884964,50.21756,76.229996,26.209039999999998,151.419983,53.236275,83.558449,51.385414000000004,168.279022,12.454321,78.77538299999999,97.779999,18.852632999999997,69.714073,52.074131,139.86570700000001,114.887276,218.477615,16.426279,88.052803,48.696228000000005,165.039536,61.287613,94.942314,35.754257,88.702682,102.348442,134.842712,56.383354000000004,54.844009,56.135197,160.237991,38.583424,49.359276
2017-12-01,87.599998,59.560798999999996,99.133934,66.175072,102.584839,197.538757,161.630066,141.87875400000001,97.515938,27.994953000000002,49.255016,43.251888,58.439999,54.223835,499.42807,,75.20491,150.903427,123.9505,40.496113,74.020401,83.483643,146.001526,92.31599399999999,70.807411,48.889998999999996,30.529844,248.25312799999998,14.33,57.153416,71.867554,35.886993,104.246948,19.034212,50.427299,76.190163,26.328581,150.901352,53.166851,84.683449,51.723934,168.796967,12.849383,78.874901,97.660004,18.743599,69.932236,52.485397,140.303543,114.450905,216.94547999999998,16.485687,87.99296600000001,49.404865,165.727707,61.625721,95.07176199999999,35.80407,88.383217,102.21916999999999,135.479279,56.243938,54.595397999999996,55.866797999999996,161.383972,38.215678999999994,49.887238
2017-12-04,88.139999,58.944103000000005,99.16375,66.185013,103.102242,197.04953,164.694153,139.315277,98.24337,28.951363,49.890568,44.385906,58.490002000000004,54.741673,510.78775,,76.788483,150.08741799999999,122.813248,41.650585,74.864708,84.808945,148.53833,94.47654,73.11721,50.540001000000004,31.196347999999997,249.94836400000003,14.588019000000001,56.22789399999999,71.628235,36.551021999999996,106.395744,19.53171,50.587101000000004,77.176018,26.288733,151.35015900000002,53.17676899999999,85.589424,52.450756000000005,171.565933,13.106174000000001,78.546501,98.949997,19.080607999999998,70.25948299999999,53.229594999999996,143.129501,115.79972099999999,212.46849100000003,16.782726,89.85773499999999,51.450924,167.014282,64.002441,96.68483,37.308357,89.251778,102.249001,135.62846399999998,56.781684999999996,55.321346,57.04974,157.926086,37.708785999999996,51.540852
2017-12-05,87.839996,59.212662,97.573944,65.42952,102.326134,196.700073,163.5103,138.886383,98.362953,28.82185,49.463558,43.918377,58.25,54.203915,509.415039,,76.230743,149.450516,123.471649,40.695159999999994,73.88134000000001,83.64308199999999,147.279602,93.500809,72.85835300000001,49.919998,30.619375,247.63487200000003,14.349848000000001,54.37685,70.750702,36.303249,105.172127,19.233211999999998,50.047771000000004,75.592674,25.890268,151.67929099999998,52.601563,84.633675,51.783671999999996,169.753143,12.967901,78.12854,96.949997,18.783248999999998,70.09090400000001,53.121883,141.726471,114.559998,211.06568900000002,16.703516,88.072739,50.682404,167.44313,63.674274,96.41598499999999,37.168888,88.852432,101.075554,134.594055,56.283772,54.515839,58.202861999999996,156.770157,37.092566999999995,50.684158000000004
2017-12-06,87.610001,59.709998999999996,97.395096,65.439461,102.137085,197.678543,163.918182,138.756699,97.864708,28.532932000000002,49.036545000000004,44.05764,58.169998,53.79561999999999,509.11663799999997,,75.135193,150.13716100000002,123.112526,40.436401000000004,73.9608,82.93559300000001,147.899292,93.460983,72.61940799999999,49.400002,30.420417999999998,245.26153599999998,14.409391000000001,54.655502,70.54129,36.759147999999996,104.386215,19.282961,49.897957,76.180199,25.840462,151.86879,52.561893000000005,84.026375,51.465065,168.836807,12.750617,77.939461,96.5,18.65439,70.229736,53.454811,142.303604,114.43106100000001,209.98126200000002,16.614404999999998,87.474426,50.442867,168.171173,64.082001,96.10730699999999,37.248585,88.882385,101.224724,134.633835,56.104527000000004,54.287117,58.22274399999999,156.550934,37.221775,49.727852
2017-12-07,87.940002,59.549999,97.95153,64.882774,101.599785,197.898193,166.733551,138.10836799999998,98.233414,28.672411,49.235157,44.266537,58.630001,53.994789000000004,509.70349100000004,,74.67705500000001,148.714111,123.890648,41.232586,73.662819,84.131348,147.879852,94.655754,73.12715899999999,49.84,30.241358,247.864227,14.597942999999999,54.506226,70.192276,37.006916,104.077827,19.641159,49.927921000000005,77.26564,25.90023,151.3302,53.17676899999999,83.359337,52.122192,170.390625,12.572839,77.412041,97.32,18.723774,70.398315,53.38626899999999,142.711578,115.373253,209.284836,16.893135,88.212349,50.981827,169.078766,64.400223,96.5056,37.198776,89.02215600000001,102.169449,133.490005,56.552647,54.595397999999996,59.008064000000005,154.876785,36.506161,50.275738
2017-12-08,88.160004,59.509997999999996,98.498016,65.30029300000001,101.98783900000001,200.114685,168.981873,138.13828999999998,98.203514,28.941401000000003,49.463558,44.435642,60.200001,54.442917,512.767212,,75.404099,149.321152,124.96803999999999,41.541111,73.901207,85.097916,148.60919199999998,95.37262,73.47563199999999,50.380001,30.211515000000002,249.64921600000002,14.736877,54.904297,70.73075899999999,37.333969,105.38103500000001,19.790407000000002,49.778107,78.211678,25.999847,151.988464,53.315608999999995,83.757561,52.659843,171.03804,12.602469000000001,78.397224,97.730003,18.674215,71.16190300000001,53.846497,143.089706,116.186508,211.195023,17.002638,89.239464,51.291229,170.754303,64.837776,97.25239599999999,37.35817,89.80085799999999,102.17939,133.75,57.249722,55.052845,58.958358999999994,154.91665600000002,36.645306,50.733967
2017-12-11,88.480003,59.790001000000004,99.24324,65.091537,101.85849,197.688522,166.912613,137.94876100000002,98.65193199999999,28.831814,49.403976,43.868633,59.970001,54.313461,509.424988,,75.543533,149.51023899999998,126.045433,41.222633,74.060135,84.370499,148.50221299999998,95.551834,74.023209,49.639998999999996,30.141878000000002,249.42983999999998,14.508629,55.153091,70.611092,37.056469,105.072647,19.631207999999997,49.987843,76.847397,25.959999,151.988464,53.196602,83.558449,52.540367,169.832825,12.602469000000001,78.835091,97.559998,18.4958,70.933815,53.738781,142.582214,115.30383300000001,216.35850499999998,16.90309,88.790726,50.62252,171.24298100000001,64.261002,96.993507,37.447829999999996,89.481392,101.284386,133.16000400000001,56.413231,54.963345,58.520966,154.73727399999999,36.595612,49.747776
2017-12-12,88.760002,59.93,99.66056800000001,64.405632,103.022644,196.44049099999998,167.72839399999998,138.148254,99.020638,29.210392,49.930285999999995,43.918377,59.98,54.741673,514.995422,,75.842323,149.768967,127.31237800000001,41.720249,74.020401,85.566254,148.813385,95.790787,74.759956,49.84,30.291097999999998,256.958679,14.697182000000002,55.760155000000005,71.0,36.838428,106.29626499999999,19.899857,50.257507000000004,77.245728,26.110001,152.167999,53.226353,84.275261,53.615665,171.804977,12.8,78.884842,98.550003,18.575094,70.190071,54.003166,145.129593,115.432755,218.69650299999998,17.231596,89.27935,51.460907,172.110672,65.175888,97.760216,37.2187,89.621155,102.07,134.350006,56.164276,55.192066000000004,59.972313,154.657562,36.804333,50.265774
2017-12-13,88.489998,58.970001,98.189995,63.829067,102.803741,195.41210900000002,165.55964699999998,136.213181,97.43621800000001,28.732187,49.076267,43.460784999999994,59.369999,54.154125,509.842773,,74.836403,147.718979,125.975601,41.143017,73.186035,84.510002,147.43251,94.307281,73.495537,48.700001,29.783758000000002,254.844635,14.468933999999999,55.282467000000004,70.480003,36.630306,104.963219,19.60136,49.838032,75.532921,25.51,149.774323,52.403217,83.0308,52.948581999999995,170.34082,12.780247,77.829994,97.480003,18.505710999999998,69.66449,54.698402,143.119568,113.012825,215.81131000000002,17.002638,87.614029,50.233269,168.560135,64.21127299999999,98.755936,36.501422999999996,89.161919,101.900002,133.559998,54.710377,54.29705799999999,59.047825,152.395493,35.880001,49.568466
2017-12-14,88.41999799999999,58.110001000000004,97.166565,63.312153,102.137085,193.88450600000002,164.594666,136.233124,96.808441,28.622597,48.629397999999995,42.84404,58.73,53.79561999999999,504.073425,,73.62133,145.410233,125.756134,40.675255,72.162941,83.75,146.275299,93.650154,73.346199,48.43,29.515166999999998,254.76484700000003,14.33,54.944103000000005,70.32,35.966282,104.117622,19.42226,49.388591999999996,75.383545,25.459999,149.106079,52.05611,82.652473,52.410931,168.36866799999999,12.464197,77.470001,96.589996,18.337208,69.307487,53.993373999999996,142.263809,113.528549,216.587326,16.833408,86.397446,50.103519,167.143921,63.694168000000005,97.551109,36.850101,88.71266899999999,101.589996,132.580002,54.033218000000005,53.84956,58.86889300000001,152.943573,35.110001000000004,49.030547999999996
2017-12-15,89.260002,59.389998999999996,97.683243,63.600432999999995,103.45049300000001,198.32751499999998,167.061844,138.038528,98.173615,28.931440000000002,49.185501,43.231995,58.450001,53.974872999999995,509.16638200000006,,74.467896,147.99761999999998,126.06539199999999,41.501301,73.782013,85.290001,146.90741,95.89035,74.26215400000001,49.880001,29.873289,256.450134,14.58,55.481506,70.489998,36.233875,105.589951,19.661057999999997,49.688217,75.871498,25.67,150.173279,50.985039,82.742081,52.868927,170.221283,13.037037,77.510002,97.849998,18.644478,69.783493,54.306720999999996,144.234024,114.77819099999999,220.97479199999998,17.042458,87.99296600000001,51.181442,168.60003700000001,64.638885,98.108719,37.049339,89.461426,102.57,134.889999,53.80418,54.197613,59.515038,155.454758,36.25,49.817505
