Date,AIV,AMT,ARE,AVB,BXP,CBG,CCI,DLR,DRE,EQIX,EQR,ESS,EXR,FRT,GGP,HCP,HST,IRM,KIM,MAA,MAC,O,PLD,PSA,REG,SBAC,SLG,SPG,UDR,VNO,VTR,WELL,WY
2018-02-22,38.279999,138.979996,119.970001,157.119995,118.470001,44.779999,108.459999,99.866173,24.9,388.170013,56.169998,221.58999599999999,83.680878,113.10762,21.280001000000002,21.889999,19.110001,31.021029,14.99,85.910004,58.799999,49.081309999999995,59.485981,191.20288100000002,58.279999,171.119995,95.910004,154.029999,33.439999,66.529999,49.669998,0.145,34.541553
2018-02-23,38.880001,141.869995,122.650002,160.009995,120.970001,45.950001,110.440002,101.22306800000001,25.469998999999998,394.839996,56.990002000000004,227.270004,85.831627,114.941849,21.52,22.360001,19.209999,31.3943,15.26,88.050003,59.360001000000004,49.977318,60.795981999999995,193.717392,59.009997999999996,172.929993,97.620003,156.66000400000001,34.139998999999996,67.66999799999999,50.509997999999996,0.145,35.076622
2018-02-26,39.009997999999996,142.740005,123.379997,160.149994,121.43,46.639998999999996,111.540001,100.609001,25.41,394.179993,57.130001,227.11000099999998,85.891098,115.963066,21.889999,22.440001000000002,19.0,31.38448,15.49,87.769997,59.810001,50.375541999999996,60.845604,193.915405,59.330002,172.729996,98.059998,159.070007,34.139998999999996,68.099998,50.73,0.145,35.334244
2018-02-27,38.43,140.699997,120.839996,156.080002,119.510002,47.07,110.360001,99.34124,24.83,391.209991,55.830002,221.830002,84.12688399999999,112.51273300000001,21.059998999999998,21.75,18.49,30.500408,14.85,85.589996,57.849998,49.150997,59.902802,190.98509199999998,57.91,163.199997,95.889999,153.929993,33.580002,66.400002,48.91,0.145,34.937897
2018-02-28,38.66,139.330002,121.309998,156.020004,118.870003,46.75,110.059998,99.677986,24.77,392.100006,56.23,223.830002,84.29538000000001,112.96881100000002,21.17,21.639999,18.559998999999998,30.903151,14.96,85.82,58.939999,49.18,60.220375,192.489838,58.110001000000004,157.270004,96.91999799999999,153.509995,33.619999,66.470001,48.32,52.5,34.709998999999996
2018-03-01,38.48,135.369995,122.599998,155.050003,118.0,46.400002,106.07,97.95461999999999,24.75,386.290009,56.32,223.97000099999997,85.09819,114.96167,21.190001000000002,21.93,18.41,31.070142999999998,15.16,85.910004,59.130001,49.610001000000004,60.260075,194.14309699999998,58.330002,154.96000700000002,96.66999799999999,154.940002,33.700001,66.300003,49.580002,52.650002,34.360001000000004
2018-03-02,38.41,134.0,123.489998,153.899994,118.93,46.099998,104.559998,97.28112,24.59,381.820007,55.959998999999996,222.22000099999997,84.29538000000001,115.368179,21.059998999999998,21.84,18.440001000000002,30.991558,15.29,85.68,59.040001000000004,49.73,59.763863,193.04422,58.93,152.91000400000001,97.849998,155.520004,33.380001,66.389999,49.860001000000004,52.93,34.650002
2018-03-05,38.759997999999996,136.809998,124.989998,156.080002,121.360001,46.75,107.720001,99.400665,24.98,388.51001,56.470001,225.710007,85.45500200000001,115.516907,21.35,22.26,18.120001000000002,31.531822,15.14,86.75,59.16,50.310001,60.627269999999996,195.370667,58.720001,156.679993,98.410004,157.46000700000002,33.669998,67.220001,50.77,54.07,34.009997999999996
2018-03-06,38.619999,138.880005,125.410004,155.96000700000002,122.099998,46.959998999999996,107.730003,100.212822,24.940001000000002,391.619995,56.889998999999996,230.05000299999998,85.484734,115.963066,21.360001,22.290001,18.200001,31.81669,14.96,86.220001,59.18,50.540001000000004,61.133407999999996,196.172531,58.950001,156.5,99.83000200000001,157.630005,33.880001,67.599998,50.450001,52.860001000000004,34.23
2018-03-07,38.82,140.0,125.779999,158.110001,122.739998,46.880001,107.599998,102.074852,25.190001000000002,391.380005,57.830002,231.479996,85.425262,116.28034199999999,21.25,22.629998999999998,18.540001,32.131027,15.21,86.699997,59.27,50.849998,61.450981000000006,196.024033,58.849998,158.770004,100.08000200000001,155.919998,34.150002,67.639999,51.220001,53.970001,34.279999
2018-03-08,39.0,142.740005,125.639999,159.5,122.309998,46.98,110.239998,102.728546,25.440001000000002,389.420013,58.27,234.149994,86.27763399999999,116.19110900000001,21.110001,22.860001,18.610001,32.131027,15.14,87.029999,58.779999,50.580002,61.907501,197.805984,58.959998999999996,164.21000700000002,99.470001,156.279999,34.48,67.620003,50.52,53.57,34.470001
2018-03-09,39.990002000000004,143.580002,125.980003,161.419998,123.620003,47.59,110.989998,102.154083,25.76,395.160004,59.509997999999996,237.520004,87.407516,115.32852199999999,21.129998999999998,22.6,18.91,32.661469,14.48,89.360001,58.02,50.869999,63.207577,197.954483,59.099998,166.490005,99.610001,156.570007,35.240002000000004,68.209999,49.689999,53.560001,34.860001000000004
2018-03-12,40.040001000000004,145.080002,126.029999,161.53999299999998,125.559998,47.669998,111.389999,103.35251600000001,25.73,395.350006,59.5,238.74000499999997,86.78310400000001,116.32,21.360001,23.120001000000002,18.73,32.425715999999994,14.69,89.339996,58.099998,51.25,63.078564,197.41000400000001,59.119999,168.91000400000001,99.790001,156.740005,35.32,68.360001,50.380001,54.73,35.119999
2018-03-13,40.049999,146.25,126.559998,161.520004,125.260002,47.619999,111.660004,104.650002,25.6,405.420013,59.369999,238.05000299999998,87.13000500000001,117.809998,21.43,23.0,18.700001,32.632,14.68,89.470001,58.889998999999996,51.450001,62.889998999999996,197.399994,59.200001,170.33999599999999,98.489998,157.470001,35.41,68.220001,50.349998,53.759997999999996,35.549999
2018-03-14,40.299999,146.46000700000002,126.400002,163.470001,125.589996,47.25,112.08000200000001,105.470001,25.700001,413.709991,59.540001000000004,238.669998,86.160004,117.940002,21.690001000000002,22.950001,18.92,32.98,14.59,90.379997,59.599998,51.389998999999996,63.220001,194.610001,58.82,170.229996,98.709999,158.490005,35.540001000000004,68.220001,49.68,53.529999,35.240002000000004
