Date,AAPL,ADSK,ALB,ALGN,AMOT,AMZN,ANSS,APTV,AVAV,BB,BCG,BIDU,BYDDY,CGNX,CSOD,DE,DMLRY,ESLT,FANUY,GBTC,GELYY,GM,IFNNY,JD,MTLS,MZOR,NNDM,NVDA,ONVO,PLUG,PRLB,RKUNY,ROK,SFTBY,SPLK,SSYS,TCEHY,TER,TM,TRMB,TSLA,TWOU,WMT,XLNX,XONE
2018-02-13,164.33999599999999,109.790001,108.449997,233.729996,32.009997999999996,1414.51001,154.199997,90.769997,48.939999,11.77,,225.600006,17.66,55.123771999999995,39.0,161.300003,21.91,147.5,24.92,14.39,57.259997999999996,41.400002,26.450026,44.549999,12.16,59.209998999999996,2.93,232.48551899999998,1.09,1.78,106.449997,8.875,183.618973,41.75,88.779999,20.209999,54.799999,40.397293,135.03999299999998,39.27,323.660004,72.660004,100.980003,65.290001,8.45
2018-02-14,167.369995,109.91999799999999,111.720001,246.33999599999999,30.969998999999998,1451.050049,157.699997,92.690002,51.09,12.1,,235.88999900000002,18.43,58.001362,39.099998,163.279999,22.42,148.860001,25.25,16.440001000000002,58.5,41.810001,27.261133,46.860001000000004,11.9,59.529999,3.064,241.27005,1.13,1.78,108.800003,8.67,186.257172,41.77,92.349998,20.76,56.580002,42.622738,135.470001,40.009997999999996,322.309998,73.739998,101.699997,66.860001,8.31
2018-02-15,172.990005,113.519997,114.610001,252.770004,31.219998999999998,1461.76001,162.41000400000001,93.33000200000001,52.279999,12.12,,248.19999700000002,18.68,58.75073199999999,40.459998999999996,166.809998,22.52,149.149994,25.530001000000002,18.639999,59.25,41.849998,27.300698999999998,47.110001000000004,11.96,61.790001000000004,3.29,246.34690899999998,1.1,1.83,113.75,8.81,186.744995,41.419998,96.349998,21.17,58.619999,43.371204,135.279999,39.810001,334.070007,75.989998,103.230003,67.220001,8.3
2018-02-16,172.429993,112.949997,112.239998,251.5,31.24,1448.689941,164.139999,92.400002,51.740002000000004,12.06,,244.72000099999997,18.82,55.723273999999996,40.549999,169.440002,22.530001000000002,149.139999,25.82,17.76,59.970001,41.09,27.073195000000002,46.419998,11.99,60.540001000000004,2.3,243.68855299999998,1.09,1.85,115.75,8.74,185.559998,41.75,92.639999,21.030001000000002,58.220001,43.221512,136.199997,39.470001,335.48999,75.940002,104.779999,67.089996,8.27
2018-02-20,171.850006,114.269997,114.58000200000001,255.44999700000002,31.52,1468.349976,167.809998,92.339996,49.849998,12.11,,245.42999300000002,18.540001,56.392708,40.720001,164.770004,21.59,147.66000400000001,25.690001000000002,19.99,59.5,40.77,27.43918,46.93,11.46,62.23,2.32,248.925308,1.07,1.77,114.5,8.82,184.669998,41.639998999999996,93.68,21.35,57.470001,44.808265999999996,135.850006,38.959998999999996,334.769989,76.139999,94.110001,69.190002,8.33
2018-02-21,171.070007,112.370003,113.010002,252.13999900000002,31.4,1482.920044,163.53999299999998,92.550003,50.130001,12.2,,246.919998,18.809998999999998,56.922268,40.240002000000004,162.08999599999999,21.469998999999998,144.350006,25.49,17.860001,60.380001,40.560001,27.073195000000002,47.16,12.42,63.32,2.2,241.36000099999998,1.05,1.99,115.150002,8.645,183.949997,41.139998999999996,92.849998,21.49,58.099998,43.959998999999996,134.800003,38.279999,333.299988,77.41999799999999,91.519997,68.459999,8.4
2018-02-22,172.5,112.389999,113.68,259.679993,32.099998,1485.339966,160.940002,92.940002,50.0,11.91,,249.350006,18.719998999999998,54.474318999999994,40.52,164.16000400000001,21.51,144.899994,25.379998999999998,16.92,60.860001000000004,40.91,27.181998999999998,47.810001,11.9,62.490002000000004,2.13,242.149994,1.03,1.88,115.400002,8.65,185.28999299999998,41.0,93.209999,21.25,57.630001,43.990002000000004,135.229996,38.18,346.170013,78.040001,92.769997,68.93,8.37
2018-02-23,175.5,115.029999,118.75,265.070007,32.16,1500.0,160.889999,93.059998,50.189999,12.55,,250.74000499999997,18.74,54.154587,41.32,166.240005,21.98,145.880005,25.639999,17.209999,61.689999,40.91,27.559998999999998,48.349998,12.02,63.189999,2.21,245.92999300000002,1.01,1.96,115.849998,8.9,185.470001,42.049999,95.120003,21.440001000000002,58.549999,44.419998,137.029999,38.669998,352.049988,79.099998,92.889999,70.050003,8.64
2018-02-26,178.970001,116.91999799999999,110.099998,266.579987,32.290001000000004,1521.949951,161.669998,94.720001,50.810001,12.58,,256.25,19.049999,53.834858,41.529999,167.46000700000002,21.610001,144.949997,25.9,17.82,66.400002,41.540001000000004,27.709999,48.799999,12.19,63.75,2.26,246.580002,1.05,1.96,116.800003,9.04,188.369995,42.779999,94.690002,22.24,58.560001,45.52,138.429993,39.220001,357.420013,80.099998,93.120003,71.489998,8.53
2018-02-27,178.389999,116.120003,111.57,263.869995,32.139998999999996,1511.97998,161.33999599999999,92.620003,50.18,12.35,,250.460007,18.48,53.505131000000006,40.639998999999996,163.580002,21.42,143.740005,25.790001,18.16,63.990002000000004,40.169998,27.280001000000002,47.040001000000004,11.96,63.860001000000004,2.2,246.059998,1.02,1.9,116.199997,8.8,184.600006,41.830002,93.739998,21.82,56.150002,44.759997999999996,136.029999,38.360001000000004,350.98999,83.529999,91.519997,71.440002,8.43
2018-02-28,178.119995,117.470001,100.43,262.519989,31.35,1512.449951,159.940002,91.33000200000001,49.720001,12.14,,252.33999599999999,18.059998999999998,53.664997,41.0,160.869995,21.4,144.009995,25.370001000000002,17.83,65.110001,39.349998,27.209999,47.150002,11.62,63.419998,2.2,242.0,1.01,1.86,108.949997,9.15,180.800003,41.290001000000004,93.199997,18.23,54.889998999999996,45.400002,134.600006,37.93,343.059998,82.779999,90.010002,71.25,8.36
2018-03-01,174.517502,114.190002,96.010002,245.653397,30.639999,1483.905029,158.470001,87.360001,48.59,12.05,,246.71499599999999,17.870001000000002,53.02,41.240002000000004,156.860001,20.91,140.990005,24.58,17.91,63.209998999999996,37.48,26.299999,45.725601,11.96,62.369999,2.2,230.99000499999997,0.9986,1.82,110.25,8.905,175.979996,40.310001,93.370003,18.809998999999998,55.549999,44.705002,130.009995,37.330002,332.799988,83.16999799999999,88.220001,70.400002,8.81
