Date,AAL,ALK,ALLE,AME,AOS,ARNC,AYI,BA,CAT,CHRW,CMI,COL,CSX,CTAS,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FBHS,FDX,FLR,FLS,FTV,GD,GE,GWW,HII,HON,HRS,INFO,IR,ITW,JBHT,JCI,JEC,KSU,LLL,LMT,LUV,MAS,MMM,NLSN,NOC,NSC,PCAR,PH,PNR,PWR,RHI,ROK,ROP,RSG,RTN,SNA,SRCL,SWK,TDG,TXT,UAL,UNP,UPS,URI,UTX,VRSK,WM,XYL
2018-01-12,58.357773,73.164452,85.040001,75.199997,65.144035,30.778444,158.612213,334.558502,169.51321399999998,93.81546800000001,182.983734,137.488815,59.013515000000005,160.46000700000002,59.486731999999996,169.300003,103.671127,122.849998,73.407318,84.239998,66.730003,55.225765,70.39750699999999,271.850006,56.862652000000004,44.0,74.401421,209.74165299999999,18.60602,234.503494,246.77232400000003,158.300735,147.21000700000002,47.849998,91.099998,170.520004,120.813667,39.799999,69.39609499999999,110.400002,208.67271399999998,334.372406,65.360001,45.759997999999996,243.03691099999998,37.459998999999996,315.149994,153.603485,76.117035,209.283752,73.408524,39.439999,56.085888,206.99444599999998,275.27999900000003,68.379997,197.46000700000002,182.644501,71.599998,173.419998,292.5,60.150002,78.400002,140.427475,132.963394,180.889999,135.825409,97.5,88.269997,70.256668
2018-01-16,57.868713,70.935287,84.07,74.910004,64.89471400000001,30.349302,160.460724,333.51367200000004,168.52778600000002,92.511925,181.364334,136.311722,57.897987,161.220001,59.009482999999996,167.53999299999998,102.894638,122.160004,72.334663,83.349998,65.470001,55.076747999999995,70.1782,269.579987,57.819164,45.049999,73.92186,205.498825,18.060534,230.662598,234.52496299999999,157.12643400000002,145.770004,47.990002000000004,90.260002,169.220001,120.394524,40.169998,69.256424,111.0,206.610489,328.266663,65.470001,45.240002000000004,243.30532799999997,37.099998,312.540009,152.269882,75.688629,209.154221,73.209473,38.689999,55.429095999999994,204.107361,274.880005,68.089996,195.729996,179.739532,72.160004,171.009995,293.850006,58.779999,77.489998,139.57200600000002,131.763565,178.970001,133.229828,97.199997,88.160004,70.336433
2018-01-17,58.048367000000006,70.47751600000001,84.209999,76.029999,65.41330699999999,30.479044000000002,163.668137,349.285828,167.721527,92.521873,182.496918,136.511246,57.459740000000004,162.669998,59.377361,167.429993,103.870224,123.220001,72.573029,83.599998,66.07,51.857979,71.58375500000001,271.48999,57.918804,43.380001,74.671165,207.68000800000002,17.207594,224.115158,236.609421,157.643921,147.610001,47.869999,90.18,171.020004,120.404503,39.529999,69.416054,110.809998,211.810867,332.990143,66.07,45.830002,246.655563,36.290001000000004,317.51001,153.31488000000002,76.256516,210.041016,73.229385,38.73,56.84219,205.640503,276.589996,68.25,196.990005,180.236954,72.199997,173.759995,294.440002,59.169998,76.58000200000001,139.72122199999998,132.884064,180.169998,133.677338,98.010002,88.529999,70.815048
2018-01-18,58.228024,69.452492,84.050003,76.07,65.732452,30.289423,161.360001,338.489105,168.050003,93.218422,182.526733,137.059875,57.818302,161.800003,59.108909999999995,167.899994,103.52179699999999,122.839996,72.950439,83.559998,66.089996,52.940838,72.401169,272.179993,59.841793,44.330002,74.391426,207.800003,16.632353,226.403778,236.250381,157.016968,145.740005,47.650002,90.33000200000001,170.320007,121.202873,39.290001000000004,69.22649399999999,111.5,209.200729,331.140533,65.059998,46.27,244.46846000000002,36.560001,314.299988,152.677933,76.117035,209.781952,73.209473,38.529999,55.648026,204.137238,276.420013,67.910004,195.71000700000002,178.83421299999998,71.529999,174.75,294.100006,58.810001,76.300003,139.69136,132.46760600000002,181.240005,133.866302,98.199997,87.959999,70.90479300000001
2018-01-19,57.948563,68.54689,86.230003,76.980003,66.859406,30.159681,163.149994,336.071045,170.41000400000001,94.691132,187.851913,137.329208,57.26054,164.059998,59.66569499999999,170.320007,103.939911,124.529999,72.642555,83.949997,66.400002,53.397819999999996,72.41114,274.320007,60.21044499999999,43.709998999999996,74.491333,209.100006,16.126539,228.91131600000003,241.47644,157.922562,145.889999,48.869999,90.93,172.419998,123.35848200000001,38.900002,69.785172,110.0,209.937927,330.146118,65.050003,45.900002,246.725143,36.709998999999996,316.369995,150.677505,77.222931,210.180511,73.62748,38.990002000000004,56.742676,202.60408,275.690002,68.199997,196.679993,181.848618,72.0,175.91000400000001,299.170013,58.900002,76.5,140.50706499999998,131.961884,183.669998,135.14917,98.900002,88.059998,71.702484
2018-01-22,57.988482999999995,68.218491,85.800003,76.5,66.819511,30.369263,165.699997,336.339722,170.889999,94.959801,188.348663,137.01001000000002,57.49958,165.139999,59.785011,170.380005,104.36796600000001,125.0,72.761742,84.360001,66.440002,53.974022,72.610504,273.890015,61.067322,43.77,74.13166,208.199997,16.037277,228.722244,238.245056,157.77328500000002,143.190002,48.369999,89.839996,173.389999,125.13485700000001,39.200001,70.064522,110.959999,209.011429,327.162872,64.889999,45.869999,245.85031099999998,37.099998,315.140015,150.74719199999998,77.35244,209.47306799999998,73.58766899999999,39.09,57.170586,203.022202,276.070007,68.279999,196.369995,181.74913,70.989998,175.229996,296.850006,59.09,76.870003,141.223267,131.743729,187.119995,134.462982,99.519997,88.660004,72.44034599999999
2018-01-23,58.17811999999999,69.134041,85.349998,77.0,66.620056,30.239521000000003,166.720001,333.941559,169.429993,94.432411,187.206131,137.10974099999999,56.87209300000001,164.899994,59.586155000000005,168.66000400000001,105.084732,124.989998,72.622688,85.120003,66.889999,54.053497,72.27158399999999,272.019989,61.236702,44.07,74.990868,207.479996,16.751368,228.31427000000002,234.41525299999998,158.818207,142.41000400000001,48.509997999999996,91.769997,173.059998,125.33445,40.470001,69.71534,111.660004,208.413681,326.864563,65.260002,45.459998999999996,244.866119,37.080002,313.480011,150.936279,77.073479,208.576309,72.82133499999999,38.869999,56.782481999999995,203.77883899999998,276.630005,68.279999,196.229996,182.2565,70.559998,173.889999,300.369995,59.099998,77.970001,140.616486,130.960373,185.869995,135.278458,99.25,88.599998,72.400459
2018-01-24,54.684837,64.37715899999999,85.58000200000001,76.900002,66.620056,30.419163,166.889999,333.04599,168.33999599999999,95.706108,187.12666299999998,137.508774,56.643013,164.979996,56.474113,169.600006,104.308243,125.730003,72.13601700000001,84.5,67.050003,56.487446,72.899597,270.410004,61.057357999999994,45.34,75.290596,219.270004,16.305063,270.62381,237.50701899999999,159.196381,143.100006,48.68,91.980003,173.759995,125.394333,40.599998,70.074493,112.690002,209.001465,328.644562,62.209998999999996,45.91,246.23802200000003,37.529999,313.459991,149.224487,78.000038,208.07811,73.099998,38.970001,57.150684,199.577621,276.51001,68.129997,198.08999599999999,181.82872,70.690002,170.58999599999999,303.899994,59.709998999999996,69.050003,140.447372,130.583572,185.520004,134.930374,99.0,88.5,72.360573
2018-01-25,52.948177,61.769829,85.349998,76.980003,67.218437,30.409182,167.070007,341.424591,169.369995,96.05438199999999,188.16983000000002,138.216995,55.915928,166.580002,54.495532999999995,169.130005,103.959816,126.75,72.185684,85.220001,66.709999,56.725871999999995,72.251648,268.040009,60.997578000000004,45.029999,74.741104,226.52999900000003,16.047195000000002,285.022186,240.60874900000002,161.05732700000002,144.470001,48.450001,91.57,174.759995,123.737701,40.790001000000004,69.695389,111.41999799999999,208.413681,332.850952,60.189999,45.43,250.88064599999998,37.200001,325.0,147.52264399999999,76.933998,206.76286299999998,73.349998,38.889998999999996,57.061119,198.821014,279.079987,68.5,202.83999599999999,180.097687,70.480003,169.16000400000001,306.850006,60.529999,66.08000200000001,132.897308,130.18692,181.91000400000001,136.988953,98.589996,88.559998,73.02864100000001
2018-01-26,52.968136,64.227882,86.370003,78.08000200000001,67.657249,30.778444,168.419998,341.534088,167.059998,96.253403,191.249695,139.024994,57.678864000000004,167.770004,54.942947,171.490005,104.56707,127.489998,73.546364,86.489998,67.050003,57.312004,72.83979000000001,268.850006,61.306445999999994,45.580002,76.499481,226.24000499999997,15.997604999999998,283.848053,247.10144,164.192093,146.149994,48.240002000000004,93.82,178.880005,124.775589,41.43,69.785172,113.5,216.194321,342.974091,60.82,45.330002,257.11389199999996,37.189999,335.559998,150.249573,78.41848,208.905121,74.019997,39.139998999999996,58.255283,202.106308,284.140015,69.300003,208.91000400000001,181.311401,72.0,169.720001,314.130005,60.860001000000004,66.559998,133.523987,131.604919,185.369995,137.217667,98.309998,89.709999,74.195267
2018-01-29,52.578888,65.163338,86.68,77.489998,66.639999,30.199602000000002,163.580002,339.14587400000005,162.580002,95.835464,189.570679,137.91773999999998,57.001575,166.0,55.440079000000004,169.179993,103.213196,124.769997,72.49356800000001,85.589996,66.269997,56.100002,71.37442,267.690002,61.386157999999995,45.369999,76.30965400000001,225.5,16.146376,273.121399,247.041611,160.68911699999998,147.190002,47.549999,93.870003,176.899994,121.512245,40.459998999999996,70.882591,113.699997,216.642639,349.457703,60.360001000000004,44.639998999999996,254.509262,37.029999,338.339996,150.667572,78.70740500000001,205.726608,73.809998,38.869999,57.329806999999995,198.89068600000002,281.299988,68.440002,211.22000099999997,176.993759,73.010002,168.5,317.27999900000003,61.220001,65.779999,135.33441200000001,129.542389,180.470001,135.914917,98.25,88.220001,73.19815799999999
2018-01-30,52.489059,63.889523,85.440002,76.550003,66.41999799999999,29.860281,158.33999599999999,336.051147,163.759995,94.462265,186.033798,137.44889799999999,56.633056999999994,165.820007,55.798016000000004,168.509995,106.568024,123.08000200000001,71.977112,84.739998,64.959999,55.830002,70.596878,261.459991,60.150661,45.209998999999996,75.959976,224.27999900000003,15.819083,274.086609,244.13934300000003,158.201202,156.309998,47.779999,92.529999,175.190002,120.47436499999999,39.84,69.535767,112.220001,213.56425499999997,348.433472,59.830002,44.52,250.065445,36.52,339.459991,149.333969,75.45948,203.913162,71.650002,38.400002,57.120831,198.89068600000002,279.630005,68.269997,209.179993,171.999603,72.459999,166.360001,317.369995,60.18,67.010002,134.64804099999998,127.03364599999999,182.139999,135.74585,99.120003,87.949997,72.859131
2018-01-31,54.215740000000004,65.412132,86.110001,76.300003,66.779999,30.0,154.440002,352.629303,162.779999,91.009361,186.778931,138.147186,56.543415,168.449997,56.444286,166.419998,105.731804,124.93,71.738747,83.970001,64.949997,54.959998999999996,70.706528,262.480011,60.479465000000005,45.32,75.949989,222.479996,16.037277,268.325256,236.908615,158.897827,159.380005,47.73,94.629997,173.669998,120.58413700000001,39.130001,69.29633299999999,113.129997,211.66143799999998,352.86852999999996,60.799999,44.66,249.03155499999997,37.41,340.52999900000003,150.16000400000001,74.283852,200.694794,71.5,38.490002000000004,57.59849499999999,196.41175800000002,280.589996,68.800003,208.940002,170.42773400000002,75.360001,166.229996,316.910004,58.669998,67.82,132.797821,126.25028200000001,181.110001,137.247513,100.050003,88.43,72.051476
2018-02-01,53.776585,63.770111,85.16999799999999,77.910004,66.790001,30.110001,153.66000400000001,355.186676,162.240005,91.526802,187.94133,139.064896,56.354176,165.179993,56.09629399999999,167.850006,104.865715,124.150002,72.086365,87.860001,64.57,54.5,69.600029,261.829987,60.220409,45.59,75.480423,225.210007,15.88851,264.812714,240.828171,158.87791399999998,157.679993,47.599998,96.599998,173.080002,120.54422,39.810001,69.855011,112.870003,213.27534500000002,355.38443,60.310001,44.07,246.48655699999998,38.509997999999996,342.859985,148.470001,74.44326,192.773422,72.160004,38.259997999999996,58.24533100000001,198.303314,281.25,68.790001,210.850006,169.00511200000003,74.25,166.770004,315.200012,59.84,67.150002,131.683716,118.505905,179.649994,137.555801,100.260002,87.849998,74.624023
2018-02-02,52.0,64.247787,81.849998,77.25,64.639999,29.110001,149.949997,347.19613599999997,157.490005,91.337738,183.1129,137.339172,55.02948000000001,161.820007,54.306622,164.96000700000002,102.755264,121.489998,70.090034,85.089996,63.610001000000004,53.560001,64.695526,255.86999500000002,58.576405,44.57,75.280602,221.72000099999997,15.511628,258.404602,243.122055,155.892426,155.899994,47.02,95.239998,170.380005,117.92955,39.529999,66.961845,110.150002,209.708801,350.690765,58.709998999999996,42.900002,243.732803,37.490002000000004,336.790009,145.029999,72.331108,189.953598,71.239998,36.09,55.966473,193.156326,285.200012,68.239998,206.800003,167.02536,73.379997,163.83999599999999,307.27999900000003,59.060001,65.68,128.679596,115.49144,173.300003,133.866302,98.83000200000001,86.529999,75.441666
2018-02-05,49.759997999999996,62.436588,79.110001,73.900002,61.560001,26.52,145.220001,327.264526,151.080002,89.88493299999999,177.847321,133.917679,51.782494,156.46000700000002,52.21867,157.020004,98.126205,118.400002,67.974518,81.58000200000001,61.779999,52.060001,62.781574,248.5,56.04563100000001,42.110001000000004,71.594009,211.22000099999997,14.78762,252.852219,228.00235,149.443756,148.199997,45.150002,90.529999,161.119995,114.396751,37.52,63.001202,105.18,198.64056399999998,334.581207,56.990002000000004,41.279999,230.083282,36.080002,322.369995,138.610001,68.943703,181.34471100000002,68.279999,34.400002,54.14536999999999,183.738434,266.75,64.940002,198.360001,163.443893,70.720001,158.149994,296.859985,56.66,63.400002,123.487053,112.348076,166.71000700000002,126.53701000000001,94.889999,81.75,72.450317
2018-02-06,51.18,62.884411,80.110001,74.709999,62.32,25.280001000000002,148.91000400000001,339.235413,156.41000400000001,90.322762,173.694473,134.685776,53.605185999999996,156.350006,52.795341,161.880005,99.380531,118.410004,68.779007,82.68,61.869999,53.02,63.957863,250.17999300000002,56.952328,41.830002,72.043594,212.460007,15.144666,257.72796600000004,227.06485,150.667816,148.639999,45.790001000000004,91.75,164.139999,115.694107,37.619999,63.988868999999994,107.32,201.549576,335.704926,58.139998999999996,42.34,232.26045200000002,36.860001000000004,327.5,143.050003,69.79055799999999,186.246994,68.480003,35.18,55.737587,187.730591,268.790009,64.559998,201.130005,166.209579,71.309998,161.619995,290.660004,57.099998,63.950001,130.460175,111.76303100000001,171.33999599999999,129.092819,95.010002,81.800003,71.124153
2018-02-07,51.400002,63.919383999999994,79.959999,74.160004,62.720001,25.1,148.070007,346.410004,154.33999599999999,92.113892,171.618042,135.064819,52.758582999999994,156.600006,53.541039000000005,161.440002,99.470123,117.599998,68.49098199999999,81.620003,62.130001,53.240002000000004,63.200256,251.149994,56.832764000000005,41.549999,71.62397800000001,214.94999700000002,15.124829,258.603638,234.19584700000001,150.458832,152.78999299999998,45.169998,91.190002,163.440002,117.70999099999999,37.599998,65.854462,107.099998,206.90936299999998,343.501129,57.889998999999996,42.689999,231.823029,37.560001,337.660004,142.679993,68.43559300000001,182.649994,68.650002,34.450001,55.946568000000006,187.939651,266.190002,64.599998,204.320007,165.771851,72.839996,159.740005,292.100006,57.91,65.360001,128.281708,110.969757,173.580002,131.240891,94.690002,81.730003,71.582825
2018-02-08,48.599998,63.730301000000004,77.32,72.050003,60.240002000000004,24.450001,145.41000400000001,329.660004,145.990005,90.024239,164.653564,132.979996,50.268559,149.320007,50.936069,153.66000400000001,95.766869,114.0,65.94839499999999,79.410004,60.360001000000004,52.150002,62.243275,239.270004,55.109051,40.82,69.076324,206.050003,14.331395,257.320007,224.77096600000002,145.313843,149.83999599999999,43.73,87.599998,156.149994,114.809998,36.549999,62.671978,103.529999,198.042801,332.433289,55.630001,40.700001,221.58340499999997,33.900002,324.01001,136.889999,66.731926,174.509995,66.66999799999999,33.509997999999996,52.005825,177.93438700000002,259.399994,62.720001,198.740005,155.91288799999998,70.550003,152.860001,283.0,55.540001000000004,63.369999,124.20326999999999,108.361847,161.990005,126.775696,92.279999,79.120003,70.0373
2018-02-09,48.360001000000004,64.407013,78.489998,72.300003,60.959998999999996,24.66,147.050003,332.829987,149.21000700000002,88.90975999999999,162.984482,133.240005,50.686882000000004,152.729996,50.17049,154.929993,96.911697,112.199997,68.600235,80.769997,60.619999,53.48,61.515575,235.32000699999998,54.810134999999995,40.360001000000004,72.38327,212.100006,14.817373000000002,267.339996,229.69782999999998,147.18473799999998,153.020004,44.310001,89.160004,160.130005,115.110001,36.290001000000004,62.083366000000005,103.769997,201.748825,339.51355,55.5,42.130001,223.88981600000002,33.700001,332.690002,138.220001,67.25,176.889999,67.089996,33.529999,52.961158999999995,182.225204,261.52999900000003,61.959998999999996,204.520004,157.99211100000002,70.150002,154.229996,282.549988,56.310001,62.98,126.61053500000001,105.496132,164.259995,124.339226,92.910004,80.099998,70.615623
2018-02-12,50.09,65.690773,79.75,74.0,61.98,24.84,150.490005,343.799988,152.28999299999998,90.730743,164.693314,134.679993,52.947823,154.399994,51.751366,159.21000700000002,97.82755300000001,114.400002,69.831795,82.019997,62.369999,52.84,62.951042,239.92999300000002,56.105415,41.419998,74.231575,209.529999,14.698359,269.429993,234.305542,148.74714699999998,152.78999299999998,45.209998999999996,90.910004,161.419998,115.879997,37.41,62.941341,105.41999799999999,203.67158500000002,343.879028,56.810001,43.119999,227.846481,33.599998,337.440002,139.91000400000001,68.239998,180.979996,69.029999,33.98,53.33931,185.47070300000001,270.119995,62.619999,207.520004,158.429855,71.370003,158.03999299999998,286.200012,57.549999,64.139999,127.96338700000001,105.416801,166.059998,126.676239,94.300003,80.57,71.72242
2018-02-13,50.869999,66.566521,79.650002,74.41999799999999,62.73,24.780001000000002,148.869995,343.160004,153.970001,92.263153,164.55423000000002,134.059998,53.346226,156.070007,51.870678000000005,161.300003,97.67823,114.550003,69.901321,81.83000200000001,63.119999,53.57,62.881264,240.32000699999998,55.617194999999995,41.09,74.07171600000001,211.809998,14.54959,271.369995,236.82884199999998,147.781845,153.020004,45.299999,90.260002,161.850006,118.33000200000001,37.389998999999996,62.123276000000004,104.120003,205.83342,348.27435299999996,57.16,42.759997999999996,230.00375400000001,33.060001,343.359985,140.309998,68.139999,179.830002,69.389999,33.720001,54.374252,183.618973,270.47000099999997,63.279999,209.529999,156.82814,72.16999799999999,157.070007,285.799988,57.549999,65.699997,127.625175,106.656296,166.330002,125.075134,94.879997,80.790001,72.559998
2018-02-14,51.07,66.437149,79.970001,74.709999,64.059998,25.48,151.669998,344.850006,158.059998,91.974586,164.92181399999998,134.440002,54.92988199999999,164.360001,51.900509,163.279999,99.24116500000001,114.050003,70.824997,82.66999799999999,63.669998,54.650002,62.961009999999995,240.82000699999998,57.161564,42.189999,74.121674,218.25,14.777701,264.73999,240.75834700000001,149.652756,154.970001,46.099998,90.389999,162.470001,120.0,37.509997999999996,63.509997999999996,106.379997,208.21443200000002,352.679596,57.73,42.939999,230.63999900000002,32.98,349.619995,142.25,69.120003,183.889999,70.809998,34.43,55.84705400000001,186.257172,271.089996,64.519997,212.580002,158.210983,74.290001,159.270004,290.390015,58.799999,65.68,132.48945600000002,105.704369,167.03999299999998,125.99999199999999,96.629997,82.599998,73.309998
2018-02-15,51.669998,65.849998,82.260002,75.839996,65.230003,25.219998999999998,153.490005,356.459991,159.979996,92.49202,163.948196,136.139999,55.33824499999999,166.940002,52.64620600000001,166.809998,101.132599,117.16999799999999,71.5,82.760002,64.190002,55.669998,62.711796,245.02999900000003,57.639816,42.869999,75.010857,225.399994,14.728113,269.559998,254.71116600000002,152.67803999999998,156.229996,46.540001000000004,92.010002,163.360001,120.730003,38.189999,63.709998999999996,107.58000200000001,212.548096,358.984192,58.18,42.830002,234.86999500000002,33.599998,356.910004,142.380005,68.980003,184.630005,70.650002,34.830002,56.105789,186.744995,275.75,64.220001,218.17999300000002,160.349899,75.620003,160.130005,298.440002,59.68,66.739998,133.185776,107.39999399999999,167.240005,130.0,98.230003,84.019997,74.730003
2018-02-16,51.580002,64.970001,82.720001,76.550003,65.540001,25.360001,151.139999,355.040009,156.28999299999998,92.163651,164.524429,135.919998,55.876087,167.119995,52.546776,169.440002,100.75431800000001,117.459999,72.989998,82.790001,64.120003,54.75,63.618931,244.190002,57.42061999999999,44.049999,75.58033,224.190002,14.926471,266.679993,264.99377400000003,153.28509499999998,156.66000400000001,46.77,91.029999,162.550003,120.58000200000001,38.419998,63.189999,109.010002,212.089813,358.516815,58.27,43.209998999999996,236.669998,33.68,356.0,142.639999,68.779999,183.220001,70.83000200000001,35.07,55.926666000000004,185.559998,276.309998,65.139999,217.729996,160.051453,76.019997,159.770004,298.350006,60.330002,66.519997,133.563782,106.400002,168.020004,129.259995,98.790001,85.150002,75.230003
2018-02-20,51.720001,64.389999,85.660004,75.720001,65.440002,24.860001,148.809998,353.350006,155.559998,89.526703,165.736496,135.259995,54.372116000000005,166.649994,52.168957,164.770004,99.75882,115.550003,71.07,81.709999,61.93,54.240002000000004,63.628899,240.979996,57.829128000000004,43.700001,75.78014399999999,221.830002,14.619015,263.609985,265.402649,153.593597,157.009995,46.599998,90.040001,161.33999599999999,118.199997,37.869999,62.470001,107.349998,210.186996,356.687103,57.73,42.52,235.07000699999998,33.110001000000004,350.359985,140.029999,68.989998,181.610001,70.589996,34.950001,56.046082,184.669998,276.73999,64.860001,216.539993,160.111145,75.220001,159.21000700000002,298.75,60.060001,66.589996,129.54501299999998,104.709999,172.25,126.459999,97.040001,84.870003,74.730003
2018-02-21,52.779999,64.690002,86.720001,76.349998,65.379997,24.66,147.580002,352.369995,155.229996,89.735672,165.199997,136.580002,54.740639,167.33999599999999,52.855,162.08999599999999,99.529861,113.83000200000001,71.809998,81.559998,63.990002000000004,54.380001,63.279999,243.30000299999998,57.221343999999995,43.779999,75.940002,220.75,14.371067000000002,261.790009,270.160004,153.30500800000002,158.169998,46.450001,90.010002,161.259995,119.0,37.849998,62.060001,107.989998,209.86821,355.066193,58.029999,42.400002,232.17999300000002,32.52,350.820007,138.899994,69.220001,181.300003,70.639999,34.84,57.290001000000004,183.949997,278.429993,64.940002,215.80000299999998,157.265884,74.910004,160.33999599999999,292.72000099999997,59.52,67.0,131.803085,104.699997,171.899994,129.259995,99.230003,84.089996,75.18
2018-02-22,52.98,64.16999799999999,86.040001,76.470001,65.559998,24.540001,146.300003,355.920013,158.860001,89.646111,167.020004,137.529999,54.77051899999999,167.080002,52.549999,164.16000400000001,101.600487,115.209999,72.089996,81.879997,64.339996,54.189999,63.259997999999996,245.42999300000002,57.898876,43.580002,76.68,220.13999900000002,14.5,263.600006,262.829987,153.309998,157.990005,46.82,90.309998,163.320007,119.709999,37.98,62.599998,107.16999799999999,211.22309900000002,353.425415,57.32,42.580002,236.0,32.009997999999996,348.630005,141.479996,70.400002,183.919998,71.089996,35.900002,57.330002,185.28999299999998,279.600006,65.440002,215.36000099999998,158.967056,60.630001,159.75,292.98999,59.52,66.699997,132.897308,105.08000200000001,175.16000400000001,133.580002,99.610001,84.5,75.050003
2018-02-23,53.389998999999996,64.980003,86.16999799999999,76.760002,66.410004,25.129998999999998,146.559998,356.660004,162.41000400000001,92.173592,169.529999,137.130005,55.617126,169.990005,53.459998999999996,166.240005,102.26747900000001,115.400002,72.190002,82.220001,65.519997,55.200001,63.52,252.22000099999997,57.938731999999995,44.259997999999996,77.139999,221.0,14.49,266.190002,265.019989,155.119995,158.800003,47.43,90.150002,163.96000700000002,121.110001,38.82,62.349998,108.82,212.607864,356.687103,57.990002000000004,43.02,237.020004,33.259997999999996,351.51001,142.619995,71.32,183.570007,71.389999,35.669998,57.849998,185.470001,281.140015,66.400002,218.24000499999997,159.39485200000001,60.049999,160.940002,297.77999900000003,59.279999,67.57,134.260086,105.610001,179.08999599999999,133.149994,101.540001,85.489998,75.93
2018-02-26,55.0,66.150002,87.849998,78.400002,66.230003,25.129998999999998,148.490005,363.480011,163.690002,94.163742,171.639999,138.100006,55.985649,170.78999299999998,54.689999,167.46000700000002,103.91999799999999,115.040001,73.529999,82.279999,66.730003,56.060001,63.509997999999996,254.50999500000003,58.36716800000001,44.919998,77.959999,226.77999900000003,14.65,270.820007,266.170013,156.5,159.53999299999998,47.599998,90.650002,165.449997,123.18,38.740002000000004,63.009997999999996,110.08000200000001,214.142075,356.697052,59.5,42.869999,244.13999900000002,33.790001000000004,355.089996,145.520004,71.550003,185.550003,71.349998,35.66,57.68,188.369995,285.329987,66.989998,219.86000099999998,159.335159,61.91,163.0,295.160004,61.029999,69.260002,138.059998,108.07,180.630005,135.470001,103.589996,86.589996,76.260002
2018-02-27,54.259997999999996,64.889999,86.970001,77.68,65.389999,24.74,145.550003,364.640015,161.259995,93.00946,170.059998,137.669998,54.899998,171.0,53.619999,163.580002,101.940002,114.190002,73.089996,81.959999,65.519997,55.349998,62.52,248.74000499999997,57.59,43.970001,77.760002,223.88999900000002,14.5,264.77999900000003,262.76001,153.919998,159.020004,47.009997999999996,90.08000200000001,163.240005,120.620003,38.02,61.740002000000004,105.849998,212.040009,356.170013,58.48,41.889998999999996,240.77999900000003,33.16,353.660004,142.830002,71.230003,181.889999,70.540001,35.040001000000004,57.43,184.600006,280.329987,67.050003,219.190002,157.454895,62.540001000000004,161.649994,291.380005,60.25,67.860001,133.740005,105.690002,178.419998,133.91000400000001,103.07,86.949997,75.75
2018-02-28,54.25,64.5,84.110001,75.739998,64.190002,24.389999,142.580002,362.209991,154.630005,92.900002,168.169998,137.720001,53.720001,170.66000400000001,53.900002,160.869995,100.099998,113.0,71.059998,80.699997,64.959999,54.720001,60.66,246.41000400000001,56.900002,42.349998,76.800003,222.44999700000002,14.11,261.549988,262.01001,151.110001,156.149994,47.049999,88.800003,161.440002,118.57,36.869999,61.060001,103.040001,207.550003,352.440002,57.84,41.119999,235.50999500000003,32.630001,350.040009,139.080002,71.589996,178.470001,68.690002,34.439999,57.07,180.800003,275.089996,67.18,217.50999500000003,158.400009,62.669998,159.190002,288.309998,59.849998,67.790001,130.25,104.410004,175.08999599999999,134.740005,102.190002,86.32,74.58000200000001
2018-03-01,53.610001000000004,64.410004,82.360001,74.269997,61.794998,23.9799,145.440002,347.355011,149.71499599999999,90.0,161.5354,135.990005,53.884997999999996,169.429993,53.290001000000004,157.179993,98.089996,111.657997,69.68,79.370003,63.290001000000004,53.91,59.77,244.02999900000003,55.540001000000004,41.25,74.529999,219.25,13.9932,255.19999700000002,260.415894,147.33500700000002,151.860001,45.970001,86.084503,158.029694,118.66999799999999,35.100101,59.52,103.529999,203.53999299999998,340.48999,57.775002,40.57,230.850006,32.057701,342.079987,137.880005,69.66999799999999,176.21000700000002,66.559998,33.84,56.349998,175.679993,268.540009,66.785004,211.733002,155.270004,62.049999,153.729996,279.890015,58.060001,67.444,128.199997,106.300003,172.430206,130.190002,101.050003,85.57,72.779999
