Date,A,ABBV,ABC,ABT,AET,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,DGX,DHR,DVA,ESRX,EVHC,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PDCO,PFE,PKI,PRGO,REGN,RMD,SYK,TMO,UHS,UNH,VAR,VRTX,WAT,XRAY,ZBH,ZTS
2018-01-04,68.800003,98.672203,93.813316,58.540046999999994,182.870621,171.580002,233.30000299999998,122.690002,178.232697,230.210007,68.410004,220.99000499999997,339.98999,61.75,25.32,63.66,106.68,69.010002,207.03999299999998,102.5,223.522141,98.63374300000001,94.120003,74.849998,76.08000200000001,35.400002,115.410004,73.900002,85.959999,43.77,72.18,258.359985,163.96000700000002,232.99000499999997,98.440002,97.279999,376.920013,140.550003,162.46000700000002,84.888222,155.059998,84.120003,57.049999,627.030029,44.310001,37.203674,36.452293,76.29289200000001,91.08000200000001,382.950012,86.221336,158.740005,198.979996,112.790001,224.44999700000002,109.860001,153.070007,199.66000400000001,66.900002,124.739998,72.410957
2018-01-05,69.900002,100.38988499999999,94.948875,58.70924,185.30397,172.28999299999998,241.07000699999998,122.800003,179.29466200000002,234.33999599999999,69.18,222.080002,342.48999,61.889998999999996,25.969998999999998,63.220001,104.989998,70.529999,210.55000299999998,105.489998,230.471268,99.46000699999999,94.709999,75.529999,76.010002,35.0,115.860001,74.519997,86.93,43.98,73.33000200000001,264.329987,166.600006,228.169998,99.849998,98.559998,379.01001,141.71000700000002,166.479996,85.93046600000001,157.16000400000001,85.540001,56.990002000000004,637.349976,44.540001000000004,37.412182,36.521652,76.872383,91.18,385.100006,87.367104,161.059998,202.389999,111.970001,228.729996,110.870003,155.690002,202.229996,67.839996,125.980003,73.239594
2018-01-08,70.050003,98.781418,96.522728,58.540046999999994,184.147125,170.559998,248.899994,119.699997,179.245041,231.82000699999998,69.279999,221.399994,329.649994,61.91,25.809998999999998,65.220001,104.18,70.589996,208.220001,104.91999799999999,231.621124,99.690002,95.25,75.660004,76.559998,35.060001,118.139999,74.400002,86.75,44.419998,74.339996,258.549988,165.080002,227.059998,100.809998,98.599998,391.859985,141.889999,165.940002,85.493713,159.149994,85.510002,56.66,633.179993,44.560001,37.511466999999996,36.115414,76.702522,90.129997,372.519989,87.86526500000001,163.259995,202.720001,110.150002,224.75999500000003,111.400002,156.889999,204.759995,68.300003,126.220001,74.118149
2018-01-09,71.769997,99.526077,97.140312,58.639568000000004,183.100006,175.649994,251.440002,121.800003,182.00418100000002,234.66000400000001,69.379997,226.419998,336.359985,61.849998,27.959999,67.099998,105.489998,71.699997,207.869995,105.970001,234.22081,101.139999,98.610001,77.470001,79.910004,34.919998,119.510002,78.099998,86.0,44.220001,73.449997,263.079987,165.729996,242.80000299999998,96.290001,98.540001,397.600006,144.139999,170.53999299999998,85.42423199999999,160.639999,85.879997,56.799999,649.98999,44.290001000000004,37.084526000000004,36.075783,77.831535,90.839996,368.649994,87.67596400000001,160.779999,206.100006,110.790001,225.88000499999998,112.93,156.009995,208.96000700000002,65.449997,124.190002,74.986725
2018-01-10,70.790001,98.980003,96.83152,58.549999,183.479996,173.990005,248.309998,121.459999,181.48808300000002,233.88999900000002,68.43,224.559998,336.72000099999997,62.009997999999996,27.52,68.059998,105.459999,72.349998,207.08999599999999,105.800003,230.96121200000002,100.370003,98.239998,78.07,80.349998,35.07,118.5,78.709999,84.959999,43.560001,72.790001,263.100006,166.139999,242.58999599999999,96.620003,98.870003,423.76000999999997,143.970001,170.470001,85.463936,160.669998,85.489998,57.299999,646.1900019999999,44.389998999999996,36.32,36.135231,77.07220500000001,90.08000200000001,366.459991,86.779274,159.53999299999998,206.28999299999998,110.360001,224.19999700000002,111.68,157.380005,207.320007,62.759997999999996,122.529999,73.788696
2018-01-11,70.800003,99.269997,97.757896,58.950001,184.21000700000002,177.119995,252.91000400000001,122.480003,180.594849,235.0,68.459999,225.82000699999998,333.070007,62.470001,27.43,69.110001,104.58000200000001,72.639999,210.88999900000002,106.779999,228.611496,101.019997,98.589996,80.029999,80.089996,35.849998,119.989998,79.059998,86.970001,43.549999,73.300003,265.209991,171.509995,240.039993,93.059998,99.860001,421.369995,144.78999299999998,170.279999,85.751801,162.300003,85.730003,57.599998,639.26001,46.709998999999996,36.669998,36.224407,77.551788,91.989998,368.26001,86.719498,158.600006,208.66000400000001,114.93,225.38999900000002,111.529999,158.399994,207.729996,64.25,122.290001,74.467575
2018-01-12,71.730003,100.339996,98.614548,58.84,184.199997,176.050003,258.429993,122.709999,183.651718,239.82000699999998,68.339996,227.710007,335.950012,62.810001,27.459999,71.489998,106.0,72.900002,213.38999900000002,109.480003,230.81123399999998,101.629997,99.389999,79.129997,80.870003,35.720001,120.83000200000001,79.019997,88.800003,43.709998999999996,74.839996,268.019989,173.240005,244.72000099999997,94.07,100.040001,419.040009,145.759995,171.639999,86.33744,166.25,85.449997,58.66,650.599976,46.900002,37.509997999999996,36.20459,78.820663,91.800003,366.959991,87.456772,158.229996,210.169998,116.650002,228.63999900000002,108.489998,157.929993,209.75,65.790001,122.099998,75.266266
2018-01-16,71.230003,102.489998,99.162415,58.439999,184.639999,178.66000400000001,263.880005,124.480003,184.147964,241.75,67.66999799999999,228.539993,338.850006,59.919998,26.98,72.58000200000001,104.82,70.620003,214.75,109.300003,230.931229,101.220001,99.470001,79.150002,80.410004,35.060001,120.07,80.25,88.790001,43.75,76.040001,270.170013,176.100006,241.419998,91.650002,99.93,420.07000700000003,146.860001,171.0,84.659927,170.66000400000001,85.32,62.07,649.419983,46.639998999999996,38.130001,36.264038,78.460983,90.860001,370.209991,87.53647600000001,159.470001,208.009995,116.41999799999999,232.899994,108.08000200000001,155.71000700000002,208.940002,65.650002,121.68,75.416016
2018-01-17,72.059998,104.360001,100.905602,58.990002000000004,185.100006,176.720001,272.25,122.120003,186.59944199999998,249.149994,68.199997,231.36999500000002,344.869995,61.849998,27.25,72.650002,102.019997,70.279999,220.36000099999998,111.349998,235.16069,101.489998,99.589996,79.059998,80.779999,34.810001,120.489998,81.739998,89.400002,44.0,76.349998,275.75,179.360001,242.05000299999998,90.309998,100.220001,431.10000599999995,146.979996,172.649994,85.573128,172.830002,86.110001,62.029999,656.51001,46.779999,36.849998,36.838715,79.58000200000001,91.599998,374.070007,88.403275,160.270004,211.479996,116.050003,238.42999300000002,109.32,156.990005,209.16000400000001,62.650002,122.489998,76.643997
2018-01-18,72.190002,103.809998,100.467308,59.07,185.490005,179.639999,270.700012,120.349998,186.182587,249.649994,69.199997,232.11999500000002,344.440002,61.830002,27.4,71.709999,101.720001,69.489998,219.66000400000001,111.0,235.490646,101.57,99.739998,78.190002,80.0,34.860001000000004,121.720001,81.16999799999999,90.110001,43.849998,74.620003,279.440002,179.0,241.309998,91.91999799999999,99.91999799999999,432.07000700000003,146.919998,173.110001,85.18600500000001,171.779999,87.260002,61.130001,653.75,46.509997999999996,36.34,36.650459000000005,79.540001,91.690002,371.27999900000003,88.46305100000001,160.279999,212.41000400000001,117.32,243.16000400000001,109.57,157.190002,207.869995,62.310001,122.190002,76.33000200000001
