Date,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2014-10-31,45.535923,80.14788100000001,13.96016,51.862103000000005,38.442562,43.241928,,41.041610999999996,64.319084,65.072418
2014-11-03,45.216038,78.88266800000001,14.012861,51.796345,38.603767,43.408566,,41.312389,64.395576,65.072418
2014-11-04,44.745625,77.25992600000001,14.018717,51.768173,38.594284,43.640003,,41.095768,64.405136,64.288872
2014-11-05,45.178406,78.616798,14.112407999999999,52.087551,38.698589,43.945499,,42.025459000000005,64.33820300000001,64.546875
2014-11-06,45.545326,79.606964,14.135834,52.632374,38.679626,44.038074,,41.312389,64.730232,65.09153
2014-11-07,45.761707,80.487091,14.141687,52.707531,38.727036,44.195454,,41.745651,64.08961500000001,64.986427
2014-11-10,45.884021999999995,79.762817,14.217815,52.97055400000001,38.831356,44.389862,,41.953243,64.739784,64.948212
2014-11-11,46.109821000000004,80.001198,14.170969,52.904796999999995,38.850307,44.306545,,41.799809,64.978813,65.225319
2014-11-12,46.222716999999996,79.29525,14.141687,52.979942,38.973583000000005,44.306545,,41.068690999999994,64.883217,65.53106700000001
2014-11-13,46.232124,78.240898,14.135834,52.829643000000004,39.182204999999996,44.463921,,40.734726,64.835396,65.941963
2014-11-14,46.373253000000005,79.038536,14.088985999999998,52.895405000000004,39.457203,44.213959,,40.563225,64.299965,66.199951
2014-11-17,46.363846,78.625977,14.088985999999998,52.820251,39.381344,44.510212,,41.095768,64.615494,66.123497
2014-11-18,46.918921999999995,78.690155,14.135834,53.214787,39.514099,44.676846000000005,,41.213112,65.657661,66.247749
2014-11-19,46.853072999999995,79.102715,14.106556,53.055092,39.258057,44.861988000000004,,41.177006,65.294342,66.524849
2014-11-20,47.097691,80.09288000000001,14.106556,53.195999,39.457203,44.667587,,41.086746000000005,65.017075,66.811501
2014-11-21,47.671585,81.138039,14.176823,53.712646,39.514099,44.85273,,41.249207,65.323021,66.973961
2014-11-24,47.455196,80.51460300000001,14.270514000000002,53.85355,39.722721,44.824965999999996,,40.906223,65.657661,67.595062
2014-11-25,47.285847,79.203568,14.258806,54.01323299999999,39.741673,44.861988000000004,,40.906223,65.743729,67.805275
2014-11-26,47.323485999999995,78.204239,14.276371,53.909912,40.102024,45.065655,,41.086746000000005,66.14529399999999,67.79570799999999
2014-11-28,46.250946,73.180099,14.288085,53.459022999999995,40.291672,45.639637,,41.519993,66.556442,68.617485
